INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID
2016492297,4-Aug-16,4-Aug-16,4-Aug-16,2191 S JASON ST,3140840,1671793,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2012223659,26-May-12,,26-May-12,2625 N IVANHOE ST,3162663,1700472,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",north-park-hill
2012552899,29-Nov-12,29-Nov-12,29-Nov-12,2647 W 38TH AVE,3134904,1705512,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2016384509,19-Jun-16,19-Jun-16,19-Jun-16,1100 N YUMA CT,3136556,1692610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2014523890,3-Oct-14,3-Oct-14,3-Oct-14,4550 N JACKSON ST,3156725,1709225,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013134008,24-Mar-13,24-Mar-13,24-Mar-13,2700 BLOCK WELTON ST,3146938,1700389,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",five-points
2013201626,6-May-13,6-May-13,6-May-13,670 N BRYANT ST,3135477,1690054,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2013206007,9-May-13,9-May-13,9-May-13,1755 S BROADWAY ST,3144171,1674691,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
2016138933,4-Mar-16,,4-Mar-16,5155 E 46TH AVE,3160637,1709787,2,221,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",northeast-park-hill
2012412299,6-Sep-12,6-Sep-12,6-Sep-12,6900 E EVANS AVE,3166819,1672325,3,322,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",goldsmith
2012451039,28-Sep-12,28-Sep-12,28-Sep-12,9206 E HAMPDEN AVE,3174408,1662984,3,323,2203,BURG/AUTO THEFT-BUSN W/ FORCE,Burglary,"INDUSTRY",hampden-south
2012470715,9-Oct-12,9-Oct-12,9-Oct-12,65 N CLARKSON ST,3146754,1686681,3,311,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",speer
2012379213,19-Aug-12,19-Aug-12,19-Aug-12,2490 W 2ND AVE,3135771,1686947,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2013432812,9-Sep-13,9-Sep-13,9-Sep-13,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2013603282,15-Dec-13,15-Dec-13,16-Dec-13,2251 S BROADWAY ST,3144110,1671448,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2016453323,18-Jul-16,18-Jul-16,18-Jul-16,219 N VALLEJO ST,3136853,1687732,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2013134695,25-Mar-13,25-Mar-13,25-Mar-13,1569 S COLORADO BLVD,3157183,1676049,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
2013129040,21-Mar-13,21-Mar-13,21-Mar-13,1569 S COLORADO BLVD,3157183,1676049,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
2013357267,31-Jul-13,31-Jul-13,31-Jul-13,300 BLOCK E 6TH AVE,3145349,1689521,3,311,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",speer
2013386164,15-Aug-13,16-Aug-13,16-Aug-13,2059 W 9TH AVE,3137128,1691610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2016373057,14-Jun-16,14-Jun-16,14-Jun-16,445 N FEDERAL BLVD,3133474,1688828,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",barnum
2012241493,5-Jun-12,5-Jun-12,5-Jun-12,990 W 6TH AVE,3140766,1689518,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2015159932,23-Mar-15,23-Mar-15,23-Mar-15,1500 E COLFAX AVE,3149211,1694820,6,622,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cheesman-park
2015202896,14-Apr-15,14-Apr-15,14-Apr-15,1332 S CHEROKEE ST,3143338,1677553,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
201299457,11-Mar-12,11-Mar-12,11-Mar-12,745 E 6TH AVE,3146859,1689682,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",speer
201648404,23-Jan-16,23-Jan-16,23-Jan-16,1451 24TH ST,3143854,1701495,6,612,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",five-points
2014319436,22-Jun-14,22-Jun-14,22-Jun-14,2918 N WYANDOT ST,3136610,1701661,1,113,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",highland
2013206096,8-May-13,9-May-13,9-May-13,5475 N PEORIA ST,3183035,1715020,5,511,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",montbello
201474973,12-Feb-14,,12-Feb-14,3054 LARIMER ST,3146378,1703160,2,211,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",five-points
2012127850,29-Mar-12,29-Mar-12,29-Mar-12,2262 S BROADWAY ST,3144351,1671325,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
2012437293,19-Sep-12,20-Sep-12,20-Sep-12,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2016515886,14-Aug-16,14-Aug-16,14-Aug-16,155 S PECOS ST,3138861,1685187,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2014315606,20-Jun-14,20-Jun-14,20-Jun-14,1241 N MEADE ST,3130473,1693116,1,122,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",west-colfax
2012556402,1-Dec-12,1-Dec-12,1-Dec-12,2748 W ALAMEDA AVE,3134512,1684157,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015676079,18-Nov-15,18-Nov-15,19-Nov-15,3050 W 49TH AVE,3133027,1711268,1,111,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",regis
2012410720,4-Sep-12,5-Sep-12,5-Sep-12,2744 W 4TH AVE,3134638,1688149,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
201260509,14-Feb-12,14-Feb-12,14-Feb-12,2990 S BELLAIRE ST,3158332,1667158,3,313,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",university-hills
2012221135,24-May-12,24-May-12,25-May-12,1133 S BANNOCK ST,3143409,1678844,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2013471031,30-Sep-13,,30-Sep-13,550 N ALTON WAY,3174900,1689147,3,321,5016,VIOLATION OF COURT ORDER,All Other Crimes,"NON-INDUSTRY",lowry-field
201269667,20-Feb-12,20-Feb-12,20-Feb-12,4480 W NEVADA PL,3127798,1683928,4,412,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",westwood
2013120612,11-Feb-13,,15-Mar-13,5195 E 39TH AVE,3160986,1706496,2,221,2399,THEFT - OTHER,Larceny,"INDUSTRY",northeast-park-hill
2012369954,14-Aug-12,14-Aug-12,14-Aug-12,2008 N FEDERAL BLVD,3133615,1697629,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",jefferson-park
2012369960,14-Aug-12,14-Aug-12,14-Aug-12,4125 N ELATI ST,3142294,1706924,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2013201956,6-May-13,,6-May-13,2438 LARIMER ST,3144248,1701084,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",five-points
2012381301,19-Aug-12,20-Aug-12,20-Aug-12,695 N BRYANT ST,3135289,1690059,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2012272251,22-Jun-12,,22-Jun-12,5100 W 38TH AVE,3125864,1705326,1,113,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",west-highland
201599854,20-Feb-15,,20-Feb-15,1233 W ALAMEDA AVE,3140030,1684375,4,411,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",valverde
2013471031,30-Sep-13,,30-Sep-13,550 N ALTON WAY,3174900,1689147,3,321,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",lowry-field
2016505830,10-Aug-16,10-Aug-16,10-Aug-16,2777 S COLORADO BLVD,3157354,1667895,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
2012114409,20-Mar-12,,20-Mar-12,S BROADWAY ST / W ILIFF AVE,3144238,1671114,3,313,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",overland
2016564626,3-Sep-16,,3-Sep-16,3887 N STEELE ST,3153496,1705991,2,212,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",clayton
2013204664,8-May-13,,8-May-13,7135 LEETSDALE DR,3167045,1680316,3,321,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",washington-virginia-vale
201348341,30-Jan-13,30-Jan-13,30-Jan-13,1155 S CHEROKEE ST,3143076,1678660,3,311,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,"INDUSTRY",overland
2012479192,14-Oct-12,14-Oct-12,14-Oct-12,1178 S KALAMATH ST,3140643,1678536,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
201219475,15-Jan-12,15-Jan-12,15-Jan-12,1640 E EVANS AVE,3149785,1672387,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",university
2012504168,26-Oct-12,29-Oct-12,29-Oct-12,3225 E 42ND AVE,3154943,1707779,2,212,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"INDUSTRY",elyria-swansea
2012380902,20-Aug-12,20-Aug-12,20-Aug-12,2345 S DELAWARE ST,3142876,1670774,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
201314741,9-Jan-13,10-Jan-13,10-Jan-13,2324 E MLK BLVD,3152069,1702842,2,213,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",skyland
201314741,9-Jan-13,10-Jan-13,10-Jan-13,2324 E MLK BLVD,3152069,1702842,2,213,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"NON-INDUSTRY",skyland
2013524618,30-Oct-13,31-Oct-13,31-Oct-13,5194 N WASHINGTON ST,3146706,1713375,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2014645273,5-Dec-14,5-Dec-14,5-Dec-14,2394 S BROADWAY ST,3144328,1670502,3,313,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",rosedale
2012513454,3-Nov-12,3-Nov-12,3-Nov-12,2000 S DAHLIA ST,3160167,1673118,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2014354137,8-Jul-14,,9-Jul-14,2200 BLOCK LAWRENCE ST,3143775,1700133,6,611,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",five-points
2013122976,16-Mar-13,16-Mar-13,16-Mar-13,4807 N STEELE ST,3154555,1710931,2,212,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",elyria-swansea
201244705,29-Jan-12,1-Feb-12,2-Feb-12,835 E 50TH AVE,3147226,1712486,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",globeville
2013123417,17-Mar-13,17-Mar-13,17-Mar-13,111 S MADISON ST,3155710,1685564,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cherry-creek
2012318901,17-Jul-12,17-Jul-12,17-Jul-12,2383 S DOWNING ST,3148170,1670597,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
201695696,14-Feb-16,14-Feb-16,14-Feb-16,2330 N BROADWAY ST,3144218,1700270,6,621,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",five-points
2012179859,1-May-12,1-May-12,1-May-12,3525 S TAMARAC DR,3169186,1663048,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden-south
2016446883,15-Jul-16,15-Jul-16,15-Jul-16,2323 S LIPAN ST,3140148,1670815,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2012564125,6-Dec-12,6-Dec-12,6-Dec-12,1538 WAZEE ST,3140492,1698688,6,612,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",union-station
2012179858,1-May-12,1-May-12,1-May-12,2865 S COLORADO BLVD,3157356,1667358,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
2013139288,27-Mar-13,28-Mar-13,28-Mar-13,777 N CANOSA CT,3134946,1690779,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",sun-valley
2013467198,27-Sep-13,27-Sep-13,28-Sep-13,3410 N DEXTER ST,3159449,1703958,2,221,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",northeast-park-hill
2013467198,27-Sep-13,27-Sep-13,28-Sep-13,3410 N DEXTER ST,3159449,1703958,2,221,5707,CRIMINAL TRESPASSING,All Other Crimes,"NON-INDUSTRY",northeast-park-hill
2015118928,3-Mar-15,3-Mar-15,3-Mar-15,1031 W CENTER AVE,3140685,1682437,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
201285513,2-Mar-12,2-Mar-12,2-Mar-12,3301 E 42ND AVE,3155008,1707742,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013151543,5-Apr-13,5-Apr-13,5-Apr-13,4905 N YORK ST,3151525,1711456,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013371174,8-Aug-13,,8-Aug-13,2949 W ALAMEDA AVE,3133738,1684368,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2015729632,16-Dec-15,,16-Dec-15,3955 N STEELE ST,3154320,1706484,2,212,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",clayton
2013321349,12-Jul-13,12-Jul-13,12-Jul-13,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
201348828,30-Jan-13,30-Jan-13,30-Jan-13,20372 E 40TH PL,3210589,1706672,5,513,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
2013428328,6-Sep-13,7-Sep-13,7-Sep-13,6302 E COLFAX AVE,3164607,1694932,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
2013393883,19-Aug-13,19-Aug-13,20-Aug-13,110 N YUMA ST,3136505,1687000,4,411,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",valverde
2013288537,25-Jun-13,25-Jun-13,25-Jun-13,3814 WALNUT ST,3148591,1705976,2,211,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",cole
2013616157,23-Dec-13,23-Dec-13,23-Dec-13,4935 N YORK ST,3151866,1711453,2,212,5309,HARASSMENT,All Other Crimes,"INDUSTRY",elyria-swansea
2013353292,26-Jul-13,,29-Jul-13,5195 E 39TH AVE,3160986,1706496,2,221,5312,DISTURBING THE PEACE,All Other Crimes,"INDUSTRY",northeast-park-hill
2013374313,9-Aug-13,9-Aug-13,9-Aug-13,3643 N GRAPE ST,3161654,1705237,2,221,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",northeast-park-hill
2013478134,4-Oct-13,4-Oct-13,4-Oct-13,3303 E 42ND AVE,3155012,1707716,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013316147,9-Jul-13,9-Jul-13,9-Jul-13,2119 LARIMER ST,3143046,1700065,6,612,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",five-points
2013428608,2-Sep-13,,7-Sep-13,1931 S TEJON ST,3137442,1673537,4,422,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",college-view-south-platte
2012577080,14-Dec-12,14-Dec-12,14-Dec-12,2070 S HURON ST,3141623,1672592,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
201355313,2-Feb-13,2-Feb-13,3-Feb-13,W 1ST AVE / N KNOX CT,3131519,1686805,4,411,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",barnum
2013436716,12-Sep-13,12-Sep-13,12-Sep-13,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",mar-lee
2013211346,12-May-13,12-May-13,12-May-13,1755 S BROADWAY ST,3144171,1674691,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
2013213128,12-May-13,13-May-13,13-May-13,2301 7TH ST,3136478,1699246,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",jefferson-park
2012195187,9-May-12,9-May-12,10-May-12,1500 BLOCK N OSCEOLA ST / / N PERRY ST,3129906,1695092,1,121,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",west-colfax
2013397902,22-Aug-13,,22-Aug-13,4401 N ZENOBIA ST,3125813,1708103,1,111,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",berkeley
2013370130,7-Aug-13,7-Aug-13,7-Aug-13,2210 W GILL PL,3136809,1681866,4,412,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",athmar-park
20129183,6-Jan-12,6-Jan-12,7-Jan-12,1730 E 17TH AVE,3150030,1695956,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park-west
2012378437,18-Aug-12,18-Aug-12,19-Aug-12,5403 N BILLINGS ST,3189349,1714135,5,512,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",montbello
2012437272,19-Sep-12,20-Sep-12,20-Sep-12,1853 S LINCOLN ST,3144484,1674083,3,313,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",platt-park
2013563256,22-Nov-13,22-Nov-13,22-Nov-13,3888 E MEXICO AVE,3157004,1674967,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
2013504844,19-Oct-13,19-Oct-13,19-Oct-13,202 N RALEIGH ST,3128911,1687438,4,411,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",barnum-west
201336014,23-Jan-13,23-Jan-13,23-Jan-13,4430 N GARFIELD ST,3156321,1708804,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013336881,19-Jul-13,20-Jul-13,20-Jul-13,419 W 13TH AVE,3142462,1693725,6,611,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",civic-center
2013173471,19-Apr-13,19-Apr-13,19-Apr-13,6853 LEETSDALE DR,3166373,1680902,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2013281893,21-Jun-13,21-Jun-13,21-Jun-13,8525 E HAMPDEN AVE,3172035,1663662,3,323,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",hampden
2015271606,17-May-15,17-May-15,17-May-15,1700 BLOCK E MLK BLVD,3149965,1702852,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",whittier
2015452627,9-Aug-15,9-Aug-15,9-Aug-15,1755 S BROADWAY ST,3144171,1674691,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
2013447886,18-Sep-13,18-Sep-13,18-Sep-13,4373 N JASON ST,3140596,1708036,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"NON-INDUSTRY",sunnyside
2013345611,24-Jul-13,25-Jul-13,25-Jul-13,762 N KALAMATH ST,3140710,1690636,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2013557093,18-Nov-13,,18-Nov-13,7030 W YALE AVE,3119947,1668284,4,423,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",bear-valley
2015126545,7-Mar-15,7-Mar-15,7-Mar-15,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
201314783,10-Jan-13,10-Jan-13,10-Jan-13,183 W ALAMEDA AVE,3142935,1684444,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2014323156,24-Jun-14,24-Jun-14,24-Jun-14,3801 N JASON ST,3140598,1705540,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2013427243,6-Sep-13,6-Sep-13,6-Sep-13,16TH ST / CALIFORNIA ST,3142790,1696716,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",cbd
201279583,27-Feb-12,27-Feb-12,27-Feb-12,5702 E COLFAX AVE,3162682,1694930,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
2016235609,16-Apr-16,16-Apr-16,16-Apr-16,432 S BROADWAY ST,3144200,1683431,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
2013383338,14-Aug-13,,14-Aug-13,3722 CHESTNUT PL,3146815,1707045,2,211,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",five-points
2013601724,14-Dec-13,14-Dec-13,14-Dec-13,183 W ALAMEDA AVE,3142935,1684444,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2013301920,1-Jul-13,1-Jul-13,2-Jul-13,5130 E COLFAX AVE,3161074,1694856,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hale
2013338406,21-Jul-13,21-Jul-13,21-Jul-13,1755 S BROADWAY ST,3144171,1674691,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
2015546529,20-Sep-15,20-Sep-15,20-Sep-15,3100 BLAKE ST,3145964,1703803,2,211,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",five-points
2013429667,8-Sep-13,8-Sep-13,8-Sep-13,543 N BRYANT ST,3135294,1689181,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2013398568,20-Aug-13,22-Aug-13,22-Aug-13,2891 S UNIVERSITY BLVD,3152040,1667351,3,313,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",university
2013573936,27-Nov-13,28-Nov-13,28-Nov-13,887 S BROADWAY ST,3143994,1680453,3,311,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",baker
2014570633,26-Oct-14,,26-Oct-14,4 S SANTA FE DR,3141171,1686159,3,311,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",baker
2013494492,10-Oct-13,13-Oct-13,13-Oct-13,3984 N MALTA ST,3213381,1706532,5,513,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
201344958,27-Jan-13,27-Jan-13,28-Jan-13,2008 N FEDERAL BLVD,3133615,1697629,1,121,2399,THEFT - OTHER,Larceny,"INDUSTRY",jefferson-park
2013448756,18-Sep-13,18-Sep-13,18-Sep-13,2291 S KALAMATH ST,3140449,1671192,4,422,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",college-view-south-platte
2013497879,15-Oct-13,15-Oct-13,15-Oct-13,3984 N MALTA ST,3213381,1706532,5,513,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
2013471031,30-Sep-13,,30-Sep-13,550 N ALTON WAY,3174900,1689147,3,321,1313,ASSAULT - DV,Simple Assault,"NON-INDUSTRY",lowry-field
2013471031,30-Sep-13,,30-Sep-13,550 N ALTON WAY,3174900,1689147,3,321,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,"NON-INDUSTRY",lowry-field
2013471031,30-Sep-13,,30-Sep-13,550 N ALTON WAY,3174900,1689147,3,321,5312,DISTURBING THE PEACE,All Other Crimes,"NON-INDUSTRY",lowry-field
2013339525,21-Jul-13,21-Jul-13,21-Jul-13,753 N OSCEOLA ST,3129751,1690828,1,122,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",villa-park
2013157734,8-Apr-13,8-Apr-13,8-Apr-13,1460 S GRAPE ST,3161779,1676743,3,322,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",virginia-village
2013159064,9-Apr-13,9-Apr-13,9-Apr-13,400 S LIPAN ST,3140355,1683657,4,412,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",athmar-park
201389399,23-Feb-13,23-Feb-13,23-Feb-13,1145 S CHEROKEE ST,3143057,1678694,3,311,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",overland
2014136772,5-Mar-14,5-Mar-14,17-Mar-14,4 S SANTA FE DR,3141171,1686159,3,311,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",baker
2014136776,4-Mar-14,4-Mar-14,17-Mar-14,4 S SANTA FE DR,3141171,1686159,3,311,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",baker
2013223729,18-May-13,19-May-13,19-May-13,1755 S BROADWAY ST,3144171,1674691,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2013471683,30-Sep-13,30-Sep-13,30-Sep-13,2045 S ACOMA ST,3143803,1672772,3,313,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",overland
2013471683,30-Sep-13,30-Sep-13,30-Sep-13,2045 S ACOMA ST,3143803,1672772,3,313,5707,CRIMINAL TRESPASSING,All Other Crimes,"NON-INDUSTRY",overland
2013321472,12-Jul-13,12-Jul-13,12-Jul-13,2175 S PLATTE RIVER DR,3141117,1671873,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
